web-scraper-order,typ,href,wein_name_raw,jahrgang_raw,genussreife_raw,land_raw,region_raw,produzent_raw,rebsorte_raw,alkohol_raw,inhalt_raw,preis_chf_raw
1671139772-4730,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/casablanca-valley-20-barrels-chardonnay-cono-sur/p/6403195001,Casablanca Valley 20 Barrels Chardonnay Cono Sur,2013,2022-2025,Chile,Chardonnay,null,null,13.60%,75cl,15
1671139775-4732,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/carneros-chardonnay-schug/p/6392457001,Carneros Chardonnay Schug,2015,2022-2024,USA,null,Chardonnay,null,13.90%,75cl,19.95
1671139777-4734,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/campaner-gewuerztraminer-alto-adige-doc/p/1018591001,Campaner Gewürztraminer Alto Adige DOC,2021,2022-2028,Italien,Südtirol/Trentin/Friaul,Kellerei Kaltern - Caldaro,Gewürztraminer,14.50%,75cl,23.95
1671139780-4736,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/calchaqui-blanco-de-corte-amalaya/p/1017394001,Calchaqui Blanco de Corte Amalaya,2020,2021-2025,Argentinien,Riesling,null,null,13.00%,75cl,14.95
1671139783-4738,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/buendner-riesling-silvaner-aoc/p/1004042013,Bündner Riesling-Silvaner AOC,2020,2022-2023,Schweiz,Ostschweiz,Volg Weinkellereien,Riesling x Silvaner,12.50%,75cl,14.95
1671139785-4740,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bucaneve-merlot-bianco-37/p/1001522018,Bucaneve Merlot Bianco 37,2021,2023-2024,Schweiz,Tessin,Cantina Giubiasco,Merlot,12.20%,37.5cl,7.95
1671139788-4741,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bree-alcohol-free-white/p/7023787,Bree Alcohol Free White,Deutschland,Pfalz,null,null,null,null,0.50%,75cl,4.95
1671139790-4742,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bourgogne-aoc-chateau-de-dracy-chardonnay/p/1014184005,Bourgogne AOC Château de Dracy Chardonnay,2020,2019-2026,Frankreich,null,Maison Albert Bichot,Chardonnay,12.50%,75cl,9.95
1671139792-4743,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bourgogne-aoc-chardonnay-louis-jadot/p/1000228019,Bourgogne AOC Chardonnay Louis Jadot,2021,2022-2025,Frankreich,Burgund,Louis Jadot,Chardonnay,13.00%,75cl,12.55
1671139795-4744,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bordeaux-blanc-aoc-chateau-faugeres/p/5642115001,Bordeaux Blanc AOC Château Faugères,2014,2022-2025,Frankreich,null,Château Faugères,Sauvignon Blanc,14.00%,75cl,25.55
1671139798-4745,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bordeaux-aop-blanc-bonhomme-chateau-peybonhomme-les-tours-2020/p/1018347001,Bordeaux AOP Blanc Bonhomme Château Peybonhomme les tours 2020,2020,2022-2027,Frankreich,null,Château Peybonhomme Les Tours,Cabernet Franc,14.10%,75cl,18.5
1671139801-4746,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bordeaux-aoc-le-lys-blanc-sec-chateau-lafaurie-peyraguey/p/5642260001,Bordeaux AOC Le Lys Blanc Sec Château Lafaurie-Peyraguey,2014,Frankreich,null,null,"Sauvignon Blanc, 
                                Sémillon",null,12.50%,75cl,27.35
1671139803-4747,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bordeaux-aoc-dourthe-sauvignon-blanc-la-grande-cuvee/p/1009234013,Bordeaux AOC Dourthe Sauvignon Blanc La Grande Cuvée,2021,2023-2026,Frankreich,null,Dourthe,Sauvignon Blanc,12.00%,75cl,11.95
1671139806-4748,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bolgheri-doc-vermentino-tenuta-guado-al-tasso/p/1009115009,Bolgheri DOC Vermentino Tenuta Guado al Tasso,2021,Italien,Toskana,null,Vermentino,null,13.00%,75cl,19.95
1671139809-4749,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bolgheri-doc-vermentino-guado-al-tasso/p/1009115008,Bolgheri DOC Vermentino Guado al Tasso,2020,2022-2024,Italien,Toskana,Marchesi Antinori,Vermentino,12.50%,75cl,19.95
1671139811-4750,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/black-stallion-chardonnay-napa-valley/p/1010423011,Black Stallion Chardonnay Napa Valley,2020,2022-2026,USA,null,Black Stallion,Chardonnay,14.50%,75cl,16.45
1671139814-4751,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bio-vin-de-pays-suisse-seyval-blanc-naturtalent/p/1015028004,Bio-Vin de Pays Suisse Seyval Blanc Naturtalent,2021,2021-2022,Schweiz,übrige Schweiz,Seyval Blanc,null,13.50%,75cl,17.95
1671139817-4752,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bio-terra-alpina-vino-bianco-lageder/p/1016324002,Bio Terra Alpina Vino Bianco Lageder,2021,2022-2025,null,null,"Chardonnay,                Garganega,             Pinot Gris, Müller-Thurgau",null,12.50%,75cl,13.5
1671139819-4753,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bio-gewuerztraminer-d-alsace-aop-wolfberger/p/1014787004,Bio Gewürztraminer d'Alsace AOP Wolfberger,2020,2022-2024,Frankreich,Elsass,Wolfberger,Gewürztraminer,12.50%,75cl,15.5
1671139822-4754,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bio-alentejo-doc-marques-de-borba-colheita/p/1017094001,Bio Alentejo DOC Marquês de Borba Colheita,2021,2022-2025,Portugal,Alentejo,João Portugal Ramos,Arinto,13.00%,75cl,9.95
1671139825-4755,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bijelo-9-cuvee-galic-kroatien/p/1017835001,Bijelo 9 Cuvée Galic Kroatien,2018,2022-2025,null,null,"Chardonnay,              Sauvignon Blanc,               Welschriesling",null,13.50%,75cl,23.5
1671139827-4757,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bielersee-aoc-chasselas-schafiser-la-neuveville/p/1016836002,Bielersee AOC Chasselas Schafiser La Neuveville,2021,2022-2024,Schweiz,Drei-Seen-Region,Chasselas,null,11.50%,75cl,12.95
1671139830-4759,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/bielersee-aoc-chasselas-neuveville-auberson-et-fils/p/1016765001,Bielersee AOC Chasselas Neuveville Auberson et Fils,2019,2022-2024,Schweiz,Drei-Seen-Region,Chasselas,null,12.50%,75cl,13.5
1671139888-4780,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/greco-di-tufo-docg-greco-l-ariella-vinosia/p/1018629001,Greco di Tufo DOCG Greco L'Ariella Vinosia,2021,2022-2025,Italien,Kampanien,Vinosia,Greco,13.50%,75cl,15.5
1671139891-4782,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/greco-di-tufo-docg-di-meo/p/1018544001,Greco di Tufo DOCG di Meo,2016,2022-2024,Italien,Kampanien,Di Meo,Greco,13.50%,75cl,28.5
1671139893-4784,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/greco-di-tufo-cutizzi-feudi-di-san-gregorio/p/1016910001,Greco di Tufo Cutizzi Feudi di San Gregorio,2019,2022-2023,Italien,Kampanien,Feudi di San Gregorio,null,13.00%,75cl,19.9
1671139896-4786,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/grauburgunder-edition-peter-keller-weingut-juwel-weine/p/1016532001,Grauburgunder Edition Peter Keller Weingut JUWEL Weine,2020,2022-2024,Deutschland,null,Grauburgunder,null,13.00%,75cl,19.95
1671139899-4787,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/graubuenden-aoc-wein-einfach-fein-weiss-weingut-von-salis/p/1016590002,Graubünden AOC Wein Einfach Fein Weiss Weingut Von Salis,2021,Schweiz,Ostschweiz,Sauvignon Blanc,"Apéro, Fisch und hellem Fleisch",null,13.00%,75cl,22.5
1671139902-4789,weiss,https://www.coop.ch/de/weine/wein-sortiment/graubuenden-aoc-riesling-silvaner-buendner-banner-zizers-rutishauser/p/1018269005,Graubünden AOC RIesling-Silvaner Bündner Banner Zizers Rutishauser,2021,2022-2026,Schweiz,Ostschweiz,Rutishauser Weinkellerei,Riesling x Silvaner,12.50%,75cl,15.5
1671139904-4791,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/graubuenden-aoc-mueller-thurgau-goldene-sonne-felsberg-volg/p/1018268004,Graubünden AOC Müller-Thurgau Goldene Sonne Felsberg Volg,2019,2020-2024,Schweiz,Ostschweiz,Volg Weinkellereien,null,12.50%,75cl,15.5
1671139907-4793,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/graubuenden-aoc-jeninser-riesling-silvaner-juerg-obrecht-weine/p/1016675003,Graubünden AOC Jeninser Riesling-Silvaner Jürg Obrecht Weine,2022,2023-2025,Schweiz,Ostschweiz,Riesling x Silvaner,null,0.00%,75cl,17.95
1671139910-4795,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/graubuenden-aoc-jeninser-riesling-silvaner-juerg-obrecht-weine/p/1016675002,Graubünden AOC Jeninser Riesling-Silvaner Jürg Obrecht Weine,2021,2022-2024,Schweiz,Ostschweiz,Riesling x Silvaner,null,0.00%,75cl,17.95
1671139913-4796,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/gorgo-tondo-grillo-terre-sicilia-igt/p/1015058003,Gorgo Tondo Grillo Terre Sicilia IGT,2020,2022-2023,Italien,Sizilien,Cantine Pellegrino,Grillo,12.50%,75cl,7.95
1671139915-4798,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/gewuerztraminer-baron-de-hoen-beblenheim-alsace-aop/p/1009063012,Gewürztraminer Baron de Hoen Beblenheim Alsace AOP,2020,2022-2023,Frankreich,Elsass,Baron de Hoen,Gewürztraminer,13.50%,37.5cl,6.5
1671139918-4800,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/gewuerztraminer-alto-adige-doc/p/1018590001,Gewürztraminer Alto Adige DOC,2021,2022-2025,Italien,Südtirol/Trentin/Friaul,Kellerei Kaltern - Caldaro,Gewürztraminer,14.00%,75cl,18.5
1671139921-4801,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/geneve-aoc-chasselas-feuille-d-or/p/1012982008,Genève AOC Chasselas Feuille d'Or,2021,2021-2022,Schweiz,Genf,La Cave de Genève,Chasselas,12.00%,75cl,9.95
1671139924-4803,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/geneve-aoc-chasselas/p/1014148006,Genève AOC Chasselas,2021,2024-2027,Schweiz,Genf,Chasselas,null,12.00%,75cl,10.95
1671139926-4805,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/gazela-vinho-verde-doc/p/3710294,Gazela Vinho Verde DOC,2022-2025,Portugal,Vinho Verde,null,"Trajadura, Loureiro, Azal, Pedernã",null,9.00%,75cl,6.95
1671139928-4807,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/gavi-docg-cortese-principessa-gavia-banfi/p/1018172001,Gavi DOCG Cortese Principessa Gavia Banfi,2021,2021-2023,Italien,Piemont,Castello Banfi,Cortese,12.50%,75cl,13.75
1671139931-4808,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/friuli-isolnzo-doc-malvasia-adriano-gigante/p/1018642001,Friuli Isolnzo DOC Malvasia Adriano Gigante,2020,2022-2025,Italien,Südtirol/Trentin/Friaul,Adriano Gigante,Malvasia,15.00%,75cl,25.5
1671139934-4810,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/friuli-dop-pinot-grigio-puiatti/p/1018568001,Friuli DOP Pinot Grigio Puiatti,2021,2022-2026,Italien,Südtirol/Trentin/Friaul,Puiatti,Pinot Gris,12.50%,75cl,15.5
1671139937-4812,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/friuli-doc-sauvignon-colli-orientali-gigante/p/1018594001,Friuli DOC Sauvignon Colli Orientali Gigante,2019,2022-2024,Italien,Südtirol/Trentin/Friaul,Adriano Gigante,Sauvignon Blanc,13.00%,75cl,22.95
1671139939-4814,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/friuli-doc-pinot-grigio-colli-orientali-gigante/p/1018595001,Friuli DOC Pinot Grigio Colli Orientali Gigante,2019,2022-2024,Italien,Südtirol/Trentin/Friaul,Adriano Gigante,Pinot Gris,13.00%,75cl,21.5
1671139942-4815,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/friuli-doc-pinot-grigio-attems/p/1017019003,Friuli DOC Pinot Grigio Attems,2021,2022-2025,Italien,Südtirol/Trentin/Friaul,Pinot Gris,null,13.00%,75cl,12.95
1671139945-4817,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/friuli-doc-chardonnay-puiatti/p/1018569001,Friuli DOC Chardonnay Puiatti,2021,2022-2025,Italien,Südtirol/Trentin/Friaul,Puiatti,Chardonnay,12.50%,75cl,14.5
1671139948-4819,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/friuli-bianco-doc-due-uve-bertani/p/1018605001,Friuli bianco DOC Due Uve Bertani,2021,2022-2026,Italien,Südtirol/Trentin/Friaul,Bertani,Pinot Gris,12.50%,75cl,13.95
1671139951-4821,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/free-from-naturae-chardonnay-pays-d-oc-igp/p/1013130005,Free From Naturae Chardonnay Pays d'Oc IGP,2019,2022-2023,Frankreich,Languedoc-Roussillon,Gérard Bertrand,Chardonnay,13.50%,75cl,9.95
1671139954-4823,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/free-from-naturae-chardonnay-pays-d-oc-igp/p/1013130006,Free From Naturae Chardonnay Pays d'Oc IGP,2020,2022-2024,Frankreich,Languedoc-Roussillon,Gérard Bertrand,Chardonnay,13.50%,75cl,9.95
1671139957-4825,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/fleur-du-rhone-petite-arvine-valais-aoc/p/1009503013,Fleur du Rhône Petite Arvine Valais AOC,2021,2023-2025,Schweiz,Wallis,-,Petite Arvine,13.00%,75cl,13.95
1671139960-4826,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/fior-di-settembre-pinot-gris-pavia-igt/p/1017077002,Fior di Settembre Pinot Gris Pavia IGT,2022,2023-2026,Italien,Lombardei/Veltlin,Pinot Gris,null,13.50%,25cl,null
1671139963-4828,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/fior-di-settembre-pinot-gris-pavia-igt/p/1017077001,Fior di Settembre Pinot Gris Pavia IGT,2021,2022-2025,Italien,Lombardei/Veltlin,Pinot Gris,null,13.50%,25cl,2.95
1671139966-4830,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/fine-food-la-cote-aoc-fechy-premier-grand-cru-domaine-de-fischer/p/1011432010,Fine Food La Côte AOC Féchy Premier Grand Cru Domaine de Fischer,2021,2023-2026,Schweiz,Waadt,Domaine de Fischer,Chasselas,12.50%,70cl,16.2
1671139969-4832,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/federweiss-zehntenwein-mels-aoc-stgallen/p/1017516001,Federweiss Zehntenwein Mels AOC St.Gallen,2021,2022-2025,Schweiz,Ostschweiz,Pinot Noir,null,14.00%,75cl,15.5
1671139971-4834,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/fechy-aoc-la-cote-edition-peter-keller-domaine-la-colombe/p/1017163001,Féchy AOC La Côte Edition Peter Keller Domaine La Colombe,2020,2022-2028,Schweiz,Waadt,"Chardonnay,              Chasselas",null,12.00%,75cl,19.95
1671139974-4836,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/falerio-pecorino-doc-fazi-battaglia/p/1018500001,Falerio Pecorino DOC Fazi Battaglia,2019,2022-2024,Italien,null,Fazi Battaglia,Pecorino,12.50%,75cl,11.95
1671139977-4838,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/falanghina-irpina-doc-terredora/p/1010506012,Falanghina Irpina DOC Terredora,2021,2023-2025,Italien,Kampanien,Terredora,Falanghina,13.50%,75cl,10.5
1671139980-4839,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/epesses-aoc-les-muriers-domaine-fonjallaz/p/1013037007,Epesses AOC Les Mûriers Domaine Fonjallaz,2021,2024-2025,Schweiz,Waadt,Chasselas,null,12.50%,70cl,13.55
1671139983-4841,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/empiria-doc-bianco-di-custoza-bio/p/1018570001,Empiria DOC Bianco di Custoza BIO,2021,2022-2024,Italien,Venetien,Vin & Organic,Garganega,12.50%,75cl,11.5
1671139985-4843,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/el-flamenco-espaa-blanco/p/1011108010,El Flamenco España Blanco,2021,2022-2023,Spanien,null,"Vorspeisen, Fisch- und Geflügelgerichte",null,12.00%,75cl,3.95
1671139988-4844,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/douro-doc-guru-wine-soul/p/1016918001,Douro DOC Guru Wine & Soul,2018,2022-2023,Portugal,Douro,Wine&Soul,null,12.10%,75cl,39
1671139991-4846,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/douro-doc-fabelhaft-branco-niepoort/p/1010890010,Douro DOC Fabelhaft Branco Niepoort,2020,2022-2023,Portugal,Douro,Niepoort,null,12.50%,75cl,14.95
1671139993-4848,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/douro-doc-fabelhaft-branco-niepoort/p/1010890011,Douro DOC Fabelhaft Branco Niepoort,2021,2023-2024,Portugal,Douro,Niepoort,null,12.50%,75cl,14.95
1671139996-4849,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/domaine-de-chevalier-blanc-pessac-leognan-ac-cru-classe/p/5974674006,Domaine de Chevalier blanc Pessac-Léognan AC Cru Classé 6x  75cl,2021,2025-2031,Frankreich,null,Domaine de Chevalier,Sauvignon Blanc,13.50%,6x 75cl,573
1671139998-4851,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/dezaley-grand-cru-aoc-la-marettaz-j-m-dizerens/p/1000329018,Dézaley Grand Cru AOC La Marettaz J. & M. Dizerens,2021,2024-2025,Schweiz,Waadt,J. & M. Dizerens,Chasselas,12.50%,70cl,21.5
1671140001-4853,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/dezaley-aoc-grand-cru-b-bovy/p/1000326018,Dézaley AOC Grand Cru B. Bovy,2021,2023-2026,Schweiz,Waadt,Domaine Bovy,Chasselas,12.70%,70cl,22.5
1671140004-4855,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/dezaley-aoc-grand-cru-b-bovy/p/1000326017,Dézaley AOC Grand Cru B. Bovy,2020,2022-2025,Schweiz,Waadt,Domaine Bovy,Chasselas,12.70%,70cl,22.5
1671140007-4856,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/dao-doc-touriga-nacional-branco-quinta-cabriz/p/1016952001,Dão DOC Touriga Nacional Branco Quinta Cabriz,2018,2022-2025,Portugal,null,Quinta de Cabriz,Touriga Nacional,12.50%,75cl,14.8
1671140010-4858,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/custoza-doc-bertani/p/1018607001,Custoza DOC Bertani,2019,2022-2024,Italien,Venetien,Bertani,Cortese,12.50%,75cl,12.5
1671140013-4860,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/coteaux-champenois-aoc-chardonnay-premier-cru-pierre-trichet/p/1016674001,Côteaux Champenois AOC Chardonnay Premier Cru Pierre Trichet,2016,2022-2024,Frankreich,Champagne,Chardonnay,null,13.00%,75cl,26.75
1671140015-4862,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/costers-del-segre-auzells-tomas-cusine/p/1016917001,Costers del Segre Auzells Tomàs Cusiné,2020,2022-2024,Spanien,Katalonien,Tomàs Cusiné,Chardonnay,13.00%,75cl,14.5
1671140018-4863,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/corbieres-barons-de-rothschild-chardonnay-a-d-aussieres-blanc/p/1017192001,Corbières Barons de Rothschild Chardonnay A d'Aussières Blanc,2020,2022-2025,Frankreich,Languedoc-Roussillon,Domaines Barons de Rothschild,Chardonnay,13.00%,75cl,15.5
1671140021-4865,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/coop-naturaplan-bio-vully-chasselas-convivial/p/1016442001,Coop Naturaplan Bio Vully Chasselas Convivial,2020,2022-2023,Schweiz,Drei-Seen-Region,Chasselas,null,12.50%,75cl,15.95
1671140024-4867,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/coop-naturaplan-bio-rueda-do-sauvignon-blanc-marques-de-riscal/p/1016395002,Coop Naturaplan Bio Rueda DO Sauvignon Blanc Marqués de Riscal,2021,2023-2026,Spanien,Rueda,Sauvignon Blanc,null,13.00%,75cl,13.95
1671140026-4868,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/coop-naturaplan-bio-alsace-aop-riesling-wolfberger/p/1016322001,Coop Naturaplan Bio Alsace AOP Riesling Wolfberger,2019,2022-2027,Frankreich,Elsass,Wolfberger,Riesling,13.00%,75cl,14.95
1671140029-4869,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/coop-fine-food-valais-aoc-petite-arvine-coeur-de-baron/p/1014659006,Coop Fine Food Valais AOC Petite Arvine Coeur de Baron,2021,2022-2025,Schweiz,Wallis,Petite Arvine,null,13.50%,75cl,23.95
1671140032-4870,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/italien/coop-fine-food-moscato-d-asti-docg-fiori-d-arancio-la-spinetta/p/1014528006,Coop Fine Food Moscato d'Asti DOCG Fiori d'Arancio La Spinetta,2022,2022-2025,Italien,Piemont,La Spinetta,null,0.00%,75cl,14.95
1671140034-4871,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/coop-fine-food-fechy-premier-grand-cru-domaine-de-fischer/p/1011432009,Coop Fine Food Féchy Premier Grand Cru Domaine de Fischer,2020,2023-2025,Schweiz,Waadt,Domaine de Fischer,Chasselas,12.50%,70cl,16.2
1671140037-4872,weiss,https://www.coop.ch/de/subskriptionen-rhone/condrieu-aop-la-solarie-sans-sulfites-ajoutes-barge/p/5851771007,"Condrieu AOP La Solarie sans sulfites ajoutés, Barge 6x  75cl",2021,2023-2025,Frankreich,null,Gilles Barge,Viognier,14.00%,6x 75cl,255
1671140040-4873,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/colline-pescaresi-igp-trabocchetto-pecorino/p/1018552001,Colline Pescaresi IGP Trabocchetto Pecorino,2021,2022-2024,Italien,Abruzzen,Talamonti,Pecorino,13.00%,75cl,13.5
1671140044-4874,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/clos-du-chatelard-grand-cru-villeneuve-aoc/p/1001210016,clos du Châtelard Grand Cru Villeneuve AOC,2018,2035-2037,Schweiz,Waadt,Hammel,null,12.50%,75cl,20.95
1671140047-4875,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/italien/ciao-pinot-grigio/p/4031941,Ciao Pinot Grigio,Italien,übrige Regionen EU,Pinot Gris,null,null,null,12.00%,100cl,4.95
1671140050-4876,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/chenin-blanc-cellar-selection-stellenbosch-wo-kleine-zalze/p/1009177013,Chenin Blanc Cellar Selection Stellenbosch WO Kleine Zalze,2022,2024-2029,Südafrika,Stellenbosch,Kleine Zalze,Chenin Blanc,12.50%,75cl,12.5
1671140053-4877,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/chateau-pape-clement-blanc-pessac-leognan-aoc-cru-classe/p/6101587001,Château Pape Clément Blanc Pessac-Léognan AOC Cru Classé,2012,2022-2025,Frankreich,null,Château Pape Clément,Sauvignon Blanc,14.00%,75cl,160
1671140106-4888,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/langhe-doc-arneis-contessa-vittoria-fontanafredda/p/1016929002,Langhe DOC Arneis Contessa Vittoria Fontanafredda,2020,2021-2022,Italien,Piemont,Fontanafredda,Arneis,12.50%,75cl,15.9
1671140109-4890,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/langhe-doc-arneis-contessa-vittoria-fontanafredda/p/1016929003,Langhe DOC Arneis Contessa Vittoria Fontanafredda,2021,2022-2025,Italien,Piemont,Fontanafredda,Arneis,12.50%,75cl,15.9
1671140112-4892,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-marettaz-j-m-dizerens-grand-cru-dezaley-aoc/p/1000328017,La Marettaz J. & M. Dizerens Grand Cru Dézaley AOC,2021,2023-2025,Schweiz,Waadt,J. & M. Dizerens,Chasselas,13.20%,35cl,12.95
1671140114-4893,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/schweiz/la-cote-bel-horizon-aoc/p/3437489,La Côte Bel-Horizon AOC,Schweiz,Waadt,null,Chasselas,"Aperitif, Fondue, Raclette",null,12.00%,100cl,6.95
1671140117-4895,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-saint-saphorin-sur-morges/p/1000833018,La Côte AOC Saint-Saphorin sur Morges,2021,2023-2028,Schweiz,Waadt,Cave de la Côte,null,12.20%,75cl,8.2
1671140120-4897,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-morges-vieilles-vignes/p/1014802005,La Côte AOC Morges Vieilles Vignes,2021,2023-2024,Schweiz,Waadt,Chasselas,null,12.50%,75cl,12.95
1671140122-4898,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-mont-sur-rolle-les-merveilles/p/1012713008,La Côte AOC Mont-sur-Rolle Les Merveilles 6x  70cl,2021,2023-2024,Schweiz,Waadt,-,Chasselas,12.50%,6x 70cl,39.9
1671140124-4900,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-mont-sur-rolle-les-merveilles/p/1016073002,La Côte AOC Mont-sur-Rolle Les Merveilles,2020,2022-2025,Schweiz,Waadt,Chasselas,null,12.00%,35cl,3.95
1671140127-4901,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-mont-sur-rolle-le-charmeur/p/1000562016,La Côte AOC Mont-sur-Rolle Le Charmeur,2020,2022-2025,Schweiz,Waadt,-,Chasselas,12.00%,75cl,8.95
1671140130-4903,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-mont-sur-rolle-le-charmeur/p/1000562017,La Côte AOC Mont-sur-Rolle Le Charmeur,2021,2023-2026,Schweiz,Waadt,-,Chasselas,12.00%,75cl,8.95
1671140133-4905,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-mont-sur-rolle-chateau-de-mont-sur-rolle/p/1002670016,La Côte AOC Mont-sur-Rolle Château de Mont-sur-Rolle,2021,2023-2026,Schweiz,Waadt,Cave de Jolimont,Chasselas,12.00%,75cl,12.95
1671140135-4907,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-luins-les-merveilles/p/1013850006,La Côte AOC Luins Les Merveilles,2021,2023-2026,Schweiz,Waadt,Chasselas,null,12.00%,70cl,9.95
1671140138-4908,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-luins-collection-berner-geschichte/p/1013967006,La Côte AOC Luins Collection Berner Geschichte,2021,2023-2024,Schweiz,Waadt,Chasselas,null,12.50%,75cl,7.95
